restaurant_id,restaurant_name,address,image_path_02
1109,Bánh Mì Hà Nội - Bánh Mì Ngon Âu Cơ,"418 Âu Cơ, P.10, Quận Tân Bình, TP. HCM",
1110,Hàu Nướng 10K - Hồ Thị Kỷ,"51/24 Hồ Thị Kỷ, P. 1, Quận 10, TP. HCM",
1111,Bánh Mì Như Lan - Hai Bà Trưng,"363 - 365 - 367 Hai Bà Trưng, P. 8, Quận 3, TP. HCM",
1112,Phở Bắc Hải Hà Nội - Phú Thọ Hòa,"89D Phú Thọ Hòa, P. Phú Thọ Hòa, Quận Tân Phú, TP. HCM",
1113,Somchai Delivery - Đồ Ăn Thái,"Số 1 Đ. 36, P. An Phú, Tp. Thủ Đức, TP. HCM",
1114,Hà Thảo Food - Gà Bó Xôi Ngon,"336 Lương Định Của, Tp. Thủ Đức, TP. HCM",
1115,Ju'ice - Nước Ép & Sinh Tố,"A24 Mỹ Mỹ Villas, Nguyễn Hoàng, P. An Phú, Tp. Thủ Đức, TP. HCM",
1116,Nem Nướng Nha Trang Bé Thảo,"1237/31 Hoàng Sa, P. 5, Quận Tân Bình, TP. HCM",
1117,Bonie & Bupie Pasta - Mỳ Ý - Shop Online,"04 Lô A Chung Cư 1 Ha, Đường H, KP1, P. An Phú, Tp. Thủ Đức, TP. HCM",
1118,Chè Thái Lan 280,"272B Nguyễn Tri Phương, P. 4, Quận 10, TP. HCM",
1119,Dìn Ký - Bột Chiên & Hủ Tiếu Xào,"200 Tôn Thất Hiệp , Quận 11, TP. HCM",
1120,Hồng Trà Ngô Gia - Nguyễn Thị Nhỏ,"122 Nguyễn Thị Nhỏ, P. 15 , Quận 11, TP. HCM",
1121,"Highlands Coffee - Trà, Cà Phê & Bánh - Vincom Nguyễn Duy Trinh","Tầng Trệt, 307 Nguyễn Duy Trinh, P. Bình Trưng Tây, Tp. Thủ Đức, TP. HCM",
1122,"Highlands Coffee - Trà, Cà Phê & Bánh - Faifo Lane Thủ Thiêm","Gian Hàng RP-09, Tầng 1 TTTM Faifo Lane, Số 2 Phan Văn Đáng, P. Thạnh Mỹ Lợi, Tp. Thủ Đức, TP. HCM",
1123,Djiring By AM Cafe - Nam Kỳ Khởi Nghĩa,"193C Nam Kỳ Khởi Nghĩa, P. Võ Thị Sáu, Quận 3, TP. HCM",
1124,Pepper Lunch - Estella Place,"Tầng 3, Estella Place, 88 Song Hành, P. An Phú, Tp. Thủ Đức, TP. HCM",
1125,Cơm Sườn Mê Kông,"136 Sương Nguyệt Ánh, Quận 1, TP. HCM",
1126,Gà Rán Popeyes - Lê Đại Hành,"397A Lê Đại Hành, P. 11, Quận 11, TP. HCM",
1127,Làng Vòng - Bún Đậu Mắm Tôm & Bún Chả - Phan Huy Ích,"236 Phan Huy Ích, P. 12, Quận Gò Vấp, TP. HCM",
1128,Há Cảo Phánh - Món Quảng Tây,"012 Lô B Chung Cư Nguyễn Trãi, Mạc Thiên Tích, P. 8, Quận 5, TP. HCM",
1129,"Phát Ký - Cơm Chiên, Mì Xào & Hủ Tiếu Xào - Hoàng Diệu 2","224 Hoàng Diệu 2, P. Linh Chiểu, Tp. Thủ Đức, TP. HCM",
1130,Bánh Cuốn Nam Việt - Chay Và Mặn,"152 Nguyễn Biểu, P. 2, Quận 5, TP. HCM",
1131,Quán Nem - Nem Cua Biển & Bún Chả - Nguyễn Thị Minh Khai,"15E Nguyễn Thị Minh Khai, P. Bến Nghé, Quận 1, TP. HCM",
1132,Dimsum Tân Sanh Hoạt,"322 Nguyễn Thị Minh Khai, Quận 3, TP. HCM",
1133,Cơm Gà Nha Trang,"109 Nguyễn Biểu, P. 1, Quận 5, TP. HCM",
1134,Quán Chay 159 - Bún Thái Chay - Thành Công,"26 Thành Công, P. Tân Thành, Quận Tân Phú, TP. HCM",
1135,Xù Food - Kimbap & Mì Trộn,"135/30 Trần Hưng Đạo, P. Cầu Ông Lãnh, Quận 1, TP. HCM",
1136,The Alley - Trà Sữa Đài Loan - Trường Chinh,"320 Trường Chinh, P. 13, Quận Tân Bình, TP. HCM",
1137,Cơm Gà A Tý,"676/38 Lê Quang Định, P. 1, Quận Gò Vấp, TP. HCM",
1138,Chè Mè Đen Lượm,"27A Nguyễn Văn Đậu, P. 6, Quận Bình Thạnh, TP. HCM",
1139,Cô Nga - Nem Nướng Ninh Hòa - Nguyễn Thái Bình,"389 Nguyễn Thái Bình, Quận Tân Bình, TP. HCM",
1140,Quán Chay Quán Âm - Nguyễn Thái Bình,"210 Nguyễn Thái Bình, P. 12, Quận Tân Bình, TP. HCM",
1141,Ngan Cháy Tỏi Cô Bống - Trần Hưng Đạo,"31 Trần Hưng Đạo, P. Nguyễn Thái Bình, Quận 1, TP. HCM",
1142,Hoa Thiên - Nhà Hàng Chay - Sư Vạn Hạnh,"567 Sư Vạn Hạnh, P. 13, Quận 10, TP. HCM",
1143,Nhà Hàng Hương Biển - Hải Sản & Các Món Lẩu,"10 Đường Số 7, KP. 3, P. Linh Trung, Tp. Thủ Đức, TP. HCM",
1144,Mabu-Kkochi - Lẩu Mala Cay Tê Tứ Xuyên - Thái Văn Lung,"8A/D5 Thái Văn Lung, P. Bến Nghé, Quận 1, TP. HCM",
1145,Bánh Bao Chiên Nước - Lương Thế Vinh,"63 Lương Thế Vinh, P. Tân Thới Hoà, Quận Tân Phú, TP. HCM",
1146,BreadTalk - Aeon Mall Bình Tân,"Tầng Trệt, Aeon Mall Bình Tân, 1 Đường Số 17A, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",
1147,Gà Rán KFC - Tô Ngọc Vân,"267G Tô Ngọc Vân, P. Linh Đông, Tp. Thủ Đức, TP. HCM",
1148,Tiến Hải Quán - Bún Đậu Mắm Tôm Hà Nội,"409 Nguyễn Tri Phương, P. 5, Quận 10, TP. HCM",
1149,Cơm Gà Xối Mỡ Chị Tống - Cơm Gà Xối Mỡ - Nguyễn Công Trứ,"99 Nguyễn Công Trứ, P. 19, Quận Bình Thạnh, TP. HCM",
1150,Bánh Canh Cá Lóc Cường Đô La - Lê Thị Hồng,"42 Lê Thị Hồng, P. 17, Quận Gò Vấp, TP. HCM",
1151,Bánh Tráng Trộn Cống Quỳnh,"153 Cống Quỳnh, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",
1152,Đặc Sản Nha Trang Liên Hoa - Bún Cá & Bún Sứa,"68 Đường Số 9, P. Tân Phú, Quận 7, TP. HCM",
1153,KOI Thé - Pasteur,"120 Pasteur, P. Bến Nghé, Quận 1, TP. HCM",
1154,O Sửu 2 - Bánh Canh Bột Gạo & Bún Bò - Trần Khắc Chân,"1 Trần Khắc Chân, P. Tân Định, Quận 1, TP. HCM",
1155,A Toàn - Bánh Mì & Bánh Giò - Nam Kỳ Khởi Nghĩa,"92 Nam Kỳ Khởi Nghĩa, P. Bến Nghé, Quận 1, TP. HCM",
1156,Thanh Nhung - Ăn Vặt,"299/2/21 Lý Thường Kiệt, P. 15, Quận 11, TP. HCM",
1157,The Pizza Company - Lê Đại Hành,"Lô 4, Khu B, Căn số 7, Chung cư Phú Thọ, Lê Đại Hành, P. 15, Quận 11, TP. HCM",
1158,Nhà Hàng Halia,"25 Thủ Khoa Huân, P. Bến Thành, Quận 1, TP. HCM",
1159,Én's Kitchen - Pizza & Healthy Food - Võ Duy Ninh,"81/5 Võ Duy Ninh, P. 22, Quận Bình Thạnh, TP. HCM",
1160,Bún Bò Huế Hạnh - Bành Văn Trân,"135 Bành Văn Trân, P. 7, Quận Tân Bình, TP. HCM",
1161,Bún Bò Huế Ngự Bình - Đồng Đen,"33 Đồng Đen, P. 12, Quận Tân Bình, TP. HCM",
1162,Bánh Bò Thốt Nốt Nguyễn Sơn - Giao Hàng Tận Nơi,"6 Lê Tự Tài, P. 4, Quận Phú Nhuận, TP. HCM",
1163,Mì Vịt Tiềm - Mẫn Ký Mì Gia,"99 Phạm Văn Chiêu, P. 14, Quận Gò Vấp, TP. HCM",
1164,Mì Xào & Xôi Chiên - Lê Văn Thọ,"549/36 Lê Văn Thọ, P.14, Quận Gò Vấp, TP. HCM",
1165,Bún Chả Phố Cổ - Phan Xích Long,"225 Phan Xích Long, P. 2, Quận Phú Nhuận, TP. HCM",
1166,Bánh Canh Ông Mập,"75 Đường Số 14, P. 8, Quận Gò Vấp, TP. HCM",
1167,"Highlands Coffee - Trà, Cà Phê & Bánh – Lê Trọng Tấn","49-57 Lê Trọng Tấn, P. Sơn Kỳ, Quận Tân Phú, TP. HCM",
1168,"Highlands Coffee - Trà, Cà Phê & Bánh - Hoa Hồng","46 Hoa Hồng, P. 7, Quận Phú Nhuận, TP. HCM",
1169,"Trung - Bánh Tằm Bì, Há Cảo & Xôi Gà","5 Hoàng Thiều Hoa, Quận Tân Phú, TP. HCM",
1170,Mì Quảng Bà Mua - Hoàng Kế Viêm,"4 Hoàng Kế Viêm, P.12, Quận Tân Bình, TP. HCM",
1171,Bánh Xèo Ngọc Sơn,"103 Ngô Quyền, P. 11, Quận 5, TP. HCM",
1172,Mộc Vị Quán - Mì Quảng & Cơm Dĩa Nóng - Sư Vạn Hạnh,"732 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",
1173,Nhà Hàng Dìn Ký - Nguyễn Trãi,"137C Nguyễn Trãi, Quận 1, TP. HCM",
1174,Nguyên Lợi - Mì Gốc Hoa,"333 Xô Viết Nghệ Tĩnh, P. 24, Quận Bình Thạnh, TP. HCM",
1175,BÚN RIÊU NGON MIỀN TÂY - 151 Âu Cơ,"151 Âu Cơ, P. 14, Quận 11, TP. HCM",
1176,Three O'clock - Coffee & Tea - Thảo Điền,"Khu Oishi Town, 28 Thảo Điền, P. Thảo Điền, Tp. Thủ Đức, TP. HCM",
1177,Bandido Saigon - Đông Du,"24 Đông Du, P. Bến Nghé, Quận 1, TP. HCM",
1178,SOI THÁI - Hoàng Sa,"1165 Hoàng Sa, P. 5, Quận Tân Bình, TP. HCM",
1179,Kem Mingo Thailand,"232/28 Tô Hiệu, P. Hiệp Tân, Quận Tân Phú, TP. HCM",
1180,Hẻm Thái - Ẩm Thực Thái Lan - Nguyễn Gia Trí,"157/36 Nguyễn Gia Trí, (Đường D2 Cũ), P. 25, Quận Bình Thạnh, TP. HCM",
1181,Gia Phúc - Gà Rán Hàn Quốc,"169 Đường Số 17, P. Tân Quy, Quận 7, TP. HCM",
1182,Nước Ép Anh Phán,"60 Nguyễn Thái Bình, P. Nguyễn Thái Bình, Quận 1, TP. HCM",
1183,Cơm Gà Đệ Nhất - Lê Văn Việt,"31 Lê Văn Việt, P. Hiệp Phú, Tp. Thủ Đức, TP. HCM",
1184,Gà Rán Popeyes - Nguyễn Văn Quá,"785 Nguyễn Văn Quá, KP. 2, P. Đông Hưng Thuận, Quận 12, TP. HCM",
1185,Quán Ngon - Hủ Tiếu Nui Hoành Thánh - 933 Hương Lộ 2,"933 Hương Lộ 2, P. Bình Trị Đông A, Quận Bình Tân, TP. HCM",
1186,Nhà Hàng Hương Cau - Ẩm Thực Việt,"234 Lê Văn Sỹ, P. 1, Quận Tân Bình, TP. HCM",
1187,Bánh Mì Chim Chạy - 11/4 Nguyễn Thị Minh Khai,"11/4 Nguyễn Thị Minh Khai, P. Bến Nghé, Quận 1, TP. HCM",
1188,Trà Sữa Gong Cha - 貢茶 - Bason,"A2SH10 Tầng Trệt, Vinhomes Golden River, 2 Tôn Đức Thắng, P. Bến Nghé, Quận 1, TP. HCM",
1189,Bún Quậy Tâm Quán - Hậu Giang,"162B Hậu Giang, P. 6, Quận 6, TP. HCM",
1190,BÁNH MÌ QUẢNG NAM,"171 Thành Thái, P. 14, Quận 10, TP. HCM",
1191,Cơm Tấm Tài - 476 Nguyễn Tri Phương,"476 Nguyễn Tri Phương, P. 9, Quận 10, TP. HCM",
1192,Sinh Tố Cóc - Phan Văn Trị,"209 Đ. Phan Văn Trị, P. 14, Quận Bình Thạnh, TP. HCM",
1193,Canh Bún Mẹ Tôi,"115/62 Lê Văn Sỹ (Đường Ray Xe Lửa), P. 13, Quận Phú Nhuận, TP. HCM",
1194,Lẩu Dê Anh Ba - Cây Trâm,"264 Cây Trâm, Quận Gò Vấp, TP. HCM",
1195,Bánh Bèo Số 2 - Thống Nhất,"2 Thống Nhất, Quận Tân Phú, TP. HCM",
1196,Fusion Cafe,"Tầng Trệt CP - 02, Crescent Plaza, 105 Tôn Dật Tiên, Quận 7, TP. HCM",
1197,Central Coffee,"49 Hoa Sứ, P. 7, Quận Phú Nhuận, TP. HCM",
1198,Đệ Nhất Quán - Bún Đậu Mắm Tôm,"309 Xô Viết Nghệ Tĩnh, P. 24, Quận Bình Thạnh, TP. HCM",
1199,Champa Cafe,"248 Tân Thới Hiệp 22, P. Tân Thới Hiệp, Quận 12, TP. HCM",
1200,Norang Tongdak - Quán Ăn Hàn Quốc,"34 Đường Số 6, Hưng Vượng 2, P. Tân Phong, Quận 7, TP. HCM",
1201,Susu - Bún Thịt Xào & Chả Giò Bánh Mì,"287/12 Nguyễn Đình Chiểu, P. 5, Quận 3, TP. HCM",
1202,"Tín Real - Khô Mực, Cá Viên Chiên & Trứng Vịt Lộn","700 Sư Vạn Hạnh, P. 12, Quận 10, TP. HCM",
1203,Cơm Gà Ngon - Nguyễn Thị Định,"191 Nguyễn Thị Định, P. Bình Trưng Tây, Tp. Thủ Đức, TP. HCM",
1204,Quán Nướng Kiều Đàm,"793/68 Trần Xuân Soạn, P. Tân Hưng, Quận 7, TP. HCM",
1205,Chị 3 - Bún Nước - Tô Hiến Thành,"495/2 Tô Hiến Thành, P. 14, Quận 10, TP. HCM",
1206,Bún Riêu Yến,"1346 Trường Sa, P. 3, Quận Tân Bình, TP. HCM",
1207,Phở Tình,"12 Ngô Quyền, P. Hiệp Phú, Tp. Thủ Đức, TP. HCM",
1208,Cơm Gà Tacayo - Âu Cơ,"89 Âu Cơ, P. 14, Quận 11, TP. HCM",
1209,Bear Coffee & Tea - Đường Số 4,"20 Đường Số 4, P. Linh Tây, Tp. Thủ Đức, TP. HCM",
1210,Nhà Hàng Hải Đăng 2,"84 Song Hành, P. An Phú, Quận 2, TP. HCM",
1211,Quán Bún Gánh - Nguyễn Thái Bình,"101B Nguyễn Thái Bình, P. 4, Quận Tân Bình, TP. HCM",
1212,Ngọc Hạnh - Tiệm Cơm Chay,"4 Huỳnh Văn Một, Quận Tân Phú, TP. HCM",
1213,FoodFest - Bún Cay Thái 2 Thuận - Nguyễn Văn Khối - NowFoodxCoca-Cola,"320 Nguyễn Văn Khối (Cây Trâm), P. 9, Quận Gò Vấp, TP. HCM",
1214,Family Garden - Thảo Điền,"28 Thảo Điền, Quận 2, TP. HCM",
1215,Cơm Gà Ngon - Tô Vĩnh Diện,"15 Tô Vĩnh Diện, P. Linh Chiểu, Tp. Thủ Đức, TP. HCM",
1216,Cô Lan - Cơm Niêu,"18 Nguyễn Quý Đức, P. An Phú, Quận 2, TP. HCM",
1217,"Highlands Coffee - Trà, Cà Phê & Bánh - Vincom B3","Tầng B3 Vincom Center, 72 Lê Thánh Tôn, P. Bến Nghé, Quận 1, TP. HCM",
1218,Cơm Tấm Cầu Số 4,"1181 Hoàng Sa, P. 5, Quận Tân Bình, TP. HCM",
1219,Two Two Chicken - Gà Rán Hàn Quốc - Park View,"H192A Park View A, Hà Huy Tập (Bên Cạnh Món Huế), P. Tân Phong, Quận 7, TP. HCM",
1220,Bún Chả Hà Nội Vân Anh 3 - Trương Công Định,"2 Trương Công Định, P. 14, Quận Tân Bình, TP. HCM",
1221,Effoc Coffee - Nguyễn Văn Quá,"867A Nguyễn Văn Quá, P. Đông Hưng Thuận, Quận 12, TP. HCM",
1222,Phở Thành Ngân - Phở - Nguyễn Văn Khối,"432 Nguyễn Văn Khối, P. 9, Quận Gò Vấp, TP. HCM",
1223,Yaourt Phô Mai - Phạm Văn Chiêu - Shop Online,"111/28/74 Phạm Văn Chiêu, P. 14, Quận Gò Vấp, TP. HCM",
1224,Trà Sữa MayCha - Nguyễn Văn Quá,"14/1B Nguyễn Văn Quá, P. Đông Hưng Thuận, Quận 12, TP. HCM",
1225,Chewy Chewy - Phan Văn Trị,"1293 Đường Phan Văn Trị, P. 10, Quận Gò Vấp, TP. HCM",
1226,Cơm Tấm Sà Bì Chưởng - Trần Bình Trọng,"179 Trần Bình Trọng, P.3, Quận 5, TP. HCM",
1227,Bún Bò Vinh Hiền - Bún Bò - J26 Cư Xá Vĩnh Hội,"J26 Cư Xá Vĩnh Hội, P. 6, Quận 4, TP. HCM",
1228,Quán O Bí - Bún Bò Huế,"81 Đường Số 41, P. 6, Quận 4, TP. HCM",
1229,Bảo Khang - Mì Vịt Tiềm - Đường Số 18,"103 Đường Số 18, P. 4, Quận 4, TP. HCM",
1230,Gà Nướng Ò Ó O - Lê Đại Hành,"8-9-10 Lê Đại Hành, P. 15, Quận 11, TP. HCM",
1231,Gà Cái Bang & Xôi Ghẹ 1986 - Hoàng Sa,"1119 Hoàng Sa, P. 11, Quận 3, TP. HCM",
1232,Nhà Hàng Cơm Niêu Sài Gòn - Hồ Xuân Hương,"59 Hồ Xuân Hương, P. 6, Quận 3, TP. HCM",
1233,Khổ Qua Cà Chớn - Chợ Phùng Hưng,"206 Phùng Hưng, P. 14, Quận 5, TP. HCM",
1234,Bún Chả Hà Nội Tiểu Bảo - Bàn Cờ,"146/2 Bàn Cờ, P. 3, Quận 3, TP. HCM",
1235,Trà Sữa Gong Cha - 貢茶 - Estella Place,"L2 - 4, Tầng 2 Estella Place, 88 Song Hành, P. An Phú, Tp. Thủ Đức, TP. HCM",
1236,Ẩm Thực Miền Tây - Dồi Trường Thú Linh Khìa Nước Dừa,"161/1/15 Nguyễn Thị Tần, P. 2, Quận 8, TP. HCM",
1237,The Fan Club - The Vista,"The Vista, 628C Xa Lộ Hà Nội, P. An Phú, Quận 2, TP. HCM",
1238,Thức Uống Đường Phố Kobert - Nguyễn Cảnh Chân,"TK26/4 Nguyễn Cảnh Chân, P. Cầu Kho, Quận 1, TP. HCM",
1239,Phở Hà Nội - Hương Lộ 2,"732 Hương Lộ 2, P. Bình Trị Đông A , Quận Bình Tân, TP. HCM",
1240,Lotteria - Nguyễn Văn Quá,"867A Nguyễn Văn Quá, P. Đông Hưng Thuận, Quận 12, TP. HCM",
1241,Hiền - Bánh Canh Cua - Đặng Chất,"50 Đặng Chất, P. 3, Quận 8, TP. HCM",
1242,Gỏi Cuốn & Bánh Mì Hấp 85,"85 Âu Dương Lân, P. 3, Quận 8, TP. HCM",
1243,Bún Cá Châu Đốc 77,"875 Phạm Thế Hiển, P. 4, Quận 8, TP. HCM",
1244,The Juice Bar,"9/1 Lý Văn Phức, P. Tân Định, Quận 1, TP. HCM",
1245,Nossa Steakhouse - Phạm Hồng Thái,"36 Phạm Hồng Thái, P. Bến Thành, Quận 1, TP. HCM",
1246,Ông Giáo - Bún Đậu Mắm Tôm - Tạ Quang Bửu,"803B Tạ Quang Bửu, P. 5, Quận 8, TP. HCM",
1247,Hẻm Tea & Milktea,"490 Lê Văn Sỹ, P. 14., Quận 3, TP. HCM",
1248,FoodFest - Mì Ốc Thái - Nguyễn Văn Khối - NowFoodxCoca-Cola,"320 Nguyễn Văn Khối (Cây Trâm), P. 8, Quận Gò Vấp, TP. HCM",
1249,Cơm Cháy Nam Kỳ Khởi Nghĩa - Gánh Hàng Rong,"Ngã 4 Nam Kỳ Khởi Nghĩa & Lê Lợi, Quận 1, TP. HCM",
1250,Chí Nghĩa - Minh Phụng,"353 Minh Phụng, P. 2, Quận 11, TP. HCM",
1251,Bánh Tráng Trộn Ăn Là Ghiền,"Hẻm 644 Đường 3 Tháng 2, Phường 14, Quận 10, TP. HCM",
1252,Gong Cha Juice And Coffee,"141 Đường Số 19, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",
1253,"Na And Cakes - Bánh Kem, Bánh Âu & Trà Sữa","101 Phan Đình Phùng, P. 17, Quận Phú Nhuận, TP. HCM",
1254,Masuo - Nhà Hàng Nhật,"106 Lê Lai, P. Bến Thành, Quận 1, TP. HCM",
1255,Legendary Chocolatier,"46 Trương Định, P. Bến Thành, Quận 1, TP. HCM",
1256,Samy Street - Nước Thảo Mộc Trái Cây - Hoàng Hoa Thám,"42 Hoàng Hoa Thám, P. 7, Quận Bình Thạnh, TP. HCM",
1257,Gà Rán Khoai Lang Lắc Mr Thịnh - 120 Bùi Văn Ba,"120 Bùi Văn Ba, P. Tân Thuận Đông, Quận 7, TP. HCM",
1258,Ngọc Sushi,"43/1 Nguyễn Thái Học, Quận 1, TP. HCM",
1259,Bánh Tráng Tỏi Ớt Mai Trần,"8/23 Nguyễn Thiện Thuật, P. 24, Quận Bình Thạnh, TP. HCM",
1260,Bún Riêu Miền Tây Út Hồng,"151 Âu Cơ, P. 14, Quận 11, TP. HCM",
1261,Cơm Tấm 3 Chị Em,"733 Lò Gốm, P. 9, Quận 6, TP. HCM",
1262,Taetang - Trà Sữa Nướng Chính Hãng - Xô Viết Nghệ Tĩnh,"151A Xô Viết Nghệ Tĩnh, P. 17, Quận Bình Thạnh, TP. HCM",
1263,Bánh Tráng Trộn Má Bé,"220/50A/4A Xô Viết Nghệ Tĩnh, P. 21, Quận Bình Thạnh, TP. HCM",
1264,Cơm Tấm Cô Hoa - Vĩnh Viễn,"291 Vĩnh Viễn, P. 5, Quận 10, TP. HCM",
1265,Lẩu SunSea - Lẩu Tự Chọn & Ăn Vặt - Điện Biên Phủ,"55/57/8 Điện Biên Phủ, P. 15, Quận Bình Thạnh, TP. HCM",
1266,Nhà Hàng Thu Hiền,"18 Bác Ái, P. Bình Thọ, Tp. Thủ Đức, TP. HCM",
1267,"Miến Trộn, Gà Xé & Gỏi Gà Vịt - Chung Cư Nguyễn Thiện Thuật","017 Lô C Chung Cư Nguyễn Thiện Thuật, Nguyễn Thiện Thuật, P. 1, Quận 3, TP. HCM",
1268,Sukiya - Cơm Bò Hầm & Mì Ramen - Vincom Lê Văn Việt,"Vincom Lê Văn Việt, 50 Lê Văn Việt, P. Hiệp Phú, Tp. Thủ Đức, TP. HCM",
1269,Beefsteak Ciao Vợ Đẹp - Italian Cuisine,"10 Cao Bá Nhạ, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",
1270,Quán Cơm A Sử,"309 Tôn Đản, P. 15, Quận 4, TP. HCM",
1271,Cơm Gà Hồng Xương - Nguyễn Trãi,"357 Nguyễn Trãi, P. Nguyễn Cư Trinh, Quận 1, TP. HCM",
1272,Sông - River Side - Món Hoa,"56 - 58 Lê Hồng Phong, P. 2, Quận 5, TP. HCM",
1273,Thuận Giang - Bánh Canh Cua,"789 Xô Viết Nghệ Tĩnh, P. 26, Quận Bình Thạnh, TP. HCM",
1274,Quán Cô Duyên - Cơm Tấm & Bún Thịt Nướng,"7 Nguyễn Thượng Hiền, P. 5, Quận Bình Thạnh, TP. HCM",
1275,Bánh Cuốn Bánh Ướt Cô Lan - Trần Khắc Chân,"10 Trần Khắc Chân, P. 15, Quận Phú Nhuận, TP. HCM",
1276,Phá Lấu Bò - Nguyễn Văn Khối,"309 Nguyễn Văn Khối, P. 8, Quận Gò Vấp, TP. HCM",
1277,"Highlands Coffee - Trà, Cà Phê & Bánh - Bảo Minh","217 Nam Kỳ Khởi Nghĩa, P. 7, Quận 3, TP. HCM",
1278,Bánh cuốn Tây Sơn - Ms.Smile Food - Lê Văn Thọ,"373 Lê Văn Thọ, P. 9, Quận Gò Vấp, TP. HCM",
1279,Phở 24 – Sarimi,"74 Nguyễn Cơ Thạch, P. An Lợi Đông, Tp. Thủ Đức, TP. HCM",
1280,Ẩm Thực Chay Sen Hồng - Đường Số 1,"13 Đường Số 1, P. Linh Chiểu, Tp. Thủ Đức, TP. HCM",
1281,Mr Nghiem Saigon - Cháo Ếch & Cháo Cua Singapore - 38/15 Nguyễn Hữu Thọ,"38/15 Nguyễn Hữu Thọ, P. Tân Hưng, Quận 7, TP. HCM",
1282,Mì Quảng Huỳnh Phương,"138 Đồng Đen, P. 14, Quận Tân Bình, TP. HCM",
1283,OLA Tea House - Lê Đại Hành,"Tầng G Parkson Flemington, 184 Lê Đại Hành, P. 15, Quận 11, TP. HCM",
1284,Bánh Tráng Hiền,"107 Trần Thị Điệu, P. Phước Long B, Tp. Thủ Đức, TP. HCM",
1285,Trà Sữa ToCoToCo - 2A Nguyễn Thái Sơn,"2A Nguyễn Thái Sơn, P. 3, Quận Gò Vấp, TP. HCM",
1286,Bánh Xèo Quảng Ngãi - Ung Văn Khiêm,"96 Ung Văn Khiêm, Quận Bình Thạnh, TP. HCM",
1287,San Fu Lou - Ẩm Thực Quảng Đông - Trường Sơn,"18A Trường Sơn, P. 2, Quận Tân Bình, TP. HCM",
1288,Nhà Hàng Sài Gòn Thái - Vi Cá & Hải Sản,"54 - 56 Mạc Thị Bưởi, P. Bến Nghé, Quận 1, TP. HCM",
1289,Domino’s Pizza - Tên Lửa,"348 - 350 Tên Lửa, P. Bình Trị Đông B, Quận Bình Tân, TP. HCM",
1290,Mr. Thịnh - Khoai Lang Lắc & Gà Rán - Thống Nhất,"365 Thống Nhất, P. 16, Quận Gò Vấp, TP. HCM",
1291,Mỳ Ý Spaghetti To Go - Trần Hưng Đạo,"393/9 Trần Hưng Đạo, P. Cầu Kho, Quận 1, TP. HCM",
1292,Bánh Xèo 276,"276 Lê Văn Lương KP. 1, P. Tân Hưng, Quận 7, TP. HCM",
1293,Trà Sữa Thái Online - Đinh Bộ Lĩnh,"367/14 Đinh Bộ Lĩnh, P. 26, Quận Bình Thạnh, TP. HCM",
1294,Bún Thái Cô Năm,"159/90/88 Trần Văn Đang, P. 11, Quận 3, TP. HCM",
1295,Tâm Như - Bún Thái,"377 Minh Phụng, Quận 11, TP. HCM",
1296,Cường Ký Mì Gia - Hà Tôn Quyền,"157 Hà Tôn Quyền, Quận 11, TP. HCM",
1297,BỐI BỐI FOOD - GÀ Ủ MUỐI & MÌ TRỘN -TRUNG CHÁNH,"36/1 Mỹ Hoà 1, Xã Trung Chánh, Huyện Hóc Môn, TP. HCM",
1298,Yummy - Gà Nướng Muối Ớt - Phạm Hữu Lầu,"102/1A Phạm Hữu Lầu, P. Phú Mỹ, Quận 7, TP. HCM",
1299,Bia Tươi Sài Gòn - Chè Bưởi Lucy,"83/23G Hòa Hưng, P. 12, Quận 10, TP. HCM",
1300,Cô Linh - Bánh Canh Bột Gạo & Bún Sứa,"108 Đường Số 79, P. Tân Quy, Quận 7, TP. HCM",
1301,Tàu Hũ Đá - Lê Thánh Tôn,"251 Lê Thánh Tôn, P. Bến Thành, Quận 1, TP. HCM",
1302,Mr. Tí Đô - Trà Sữa & Món Hàn,"92/4 Nguyễn Ảnh Thủ, Xã Trung Chánh, Huyện Hóc Môn, TP. HCM",
1303,Bánh Canh Cua Mẹ Yuna - Lê Đại Hành,"451, Lê Đại Hành, P. 11, Quận 11, TP. HCM",
1304,Bánh Mì Que Pháp - Nguyễn Thiện Thuật,"213/10 Nguyễn Thiện Thuật, P. 10, Quận 3, TP. HCM",
1305,Bánh Xèo Miền Trung & Ram Cá Quảng Ngãi - Shop Online,"285/83/17A Cách Mạng Tháng Tám, P. 12, Quận 10, TP. HCM",
1306,Tinabi - Khoai Lang & Bánh Gạo Lắc - Hòa Hưng,"126 Hòa Hưng, P. 13, Quận 10, TP. HCM",
1307,Tinabi - Khoai Lang & Bánh Gạo Lắc - Trần Văn Đang,"131 Trần Văn Đang, P. 11, Quận 3, TP. HCM",
1308,Quán Hà - Bánh Cuốn Nóng & Bánh Đúc,"8 Bùi Văn Thêm, Quận Phú Nhuận, TP. HCM",
1309,Bún Thịt Nướng Anh Thành,"67 Võ Văn Kiệt, P. Cầu Ông Lãnh, Quận 1, TP. HCM",
